instance,method,args
364 24 54459 2136 1752 2647 2503 2928 1907 1734 881 1334 2075 1686 1025 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
364 24 54459 2136 1752 2647 2503 2928 1907 1734 881 1334 2075 1686 1025 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
364 24 54459 2136 1752 2647 2503 2928 1907 1734 881 1334 2075 1686 1025 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
364 24 54459 2136 1752 2647 2503 2928 1907 1734 881 1334 2075 1686 1025 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
365 24 53108 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032 794 1932 2544 1752 2576 951 2650 769 1445 981,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
365 24 53108 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032 794 1932 2544 1752 2576 951 2650 769 1445 981,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
365 24 53108 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032 794 1932 2544 1752 2576 951 2650 769 1445 981,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
365 24 53108 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032 794 1932 2544 1752 2576 951 2650 769 1445 981,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
366 24 42502 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472 1825 2646 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
366 24 42502 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472 1825 2646 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
366 24 42502 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472 1825 2646 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
366 24 42502 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472 1825 2646 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
367 24 49292 999 1898 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
367 24 49292 999 1898 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
367 24 49292 999 1898 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
367 24 49292 999 1898 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
368 24 53443 993 275 2344 898 2662 2412 2623 2124 2804 2219 2704 2268 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
368 24 53443 993 275 2344 898 2662 2412 2623 2124 2804 2219 2704 2268 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
368 24 53443 993 275 2344 898 2662 2412 2623 2124 2804 2219 2704 2268 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
368 24 53443 993 275 2344 898 2662 2412 2623 2124 2804 2219 2704 2268 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
369 24 46552 1242 1438 2809 2493 2300 1440 1179 2879 2926 496 2764 371 2476 656 1476 720 2123 2561 1101 1959 1311 1604 1360 1448 2999 862 1307 1468 1437 1666 1784 2416 1296 1666 2293 468 2595 573 1233 922 2762 2074 758 1457 2928 100 2093 330,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
369 24 46552 1242 1438 2809 2493 2300 1440 1179 2879 2926 496 2764 371 2476 656 1476 720 2123 2561 1101 1959 1311 1604 1360 1448 2999 862 1307 1468 1437 1666 1784 2416 1296 1666 2293 468 2595 573 1233 922 2762 2074 758 1457 2928 100 2093 330,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
369 24 46552 1242 1438 2809 2493 2300 1440 1179 2879 2926 496 2764 371 2476 656 1476 720 2123 2561 1101 1959 1311 1604 1360 1448 2999 862 1307 1468 1437 1666 1784 2416 1296 1666 2293 468 2595 573 1233 922 2762 2074 758 1457 2928 100 2093 330,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
369 24 46552 1242 1438 2809 2493 2300 1440 1179 2879 2926 496 2764 371 2476 656 1476 720 2123 2561 1101 1959 1311 1604 1360 1448 2999 862 1307 1468 1437 1666 1784 2416 1296 1666 2293 468 2595 573 1233 922 2762 2074 758 1457 2928 100 2093 330,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
370 24 47595 2288 1813 2312 661 2629 1985 2847 1516 1464 64 2548 960 2439 2690 1925 1229 1467 2499 1521 2720 543 2575 2164 2590 2217 2125 922 2397 1059 1891 1862 361 2402 538 1212 1917 2451 1385 2783 433 1518 320 1641 2276 2533 2402 2848 48,solve_bruteforce,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
370 24 47595 2288 1813 2312 661 2629 1985 2847 1516 1464 64 2548 960 2439 2690 1925 1229 1467 2499 1521 2720 543 2575 2164 2590 2217 2125 922 2397 1059 1891 1862 361 2402 538 1212 1917 2451 1385 2783 433 1518 320 1641 2276 2533 2402 2848 48,solve_branch_bound,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
370 24 47595 2288 1813 2312 661 2629 1985 2847 1516 1464 64 2548 960 2439 2690 1925 1229 1467 2499 1521 2720 543 2575 2164 2590 2217 2125 922 2397 1059 1891 1862 361 2402 538 1212 1917 2451 1385 2783 433 1518 320 1641 2276 2533 2402 2848 48,solve_greedy,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
370 24 47595 2288 1813 2312 661 2629 1985 2847 1516 1464 64 2548 960 2439 2690 1925 1229 1467 2499 1521 2720 543 2575 2164 2590 2217 2125 922 2397 1059 1891 1862 361 2402 538 1212 1917 2451 1385 2783 433 1518 320 1641 2276 2533 2402 2848 48,solve_dynamic_cost,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
371 24 49629 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432 754 626 2542 2514 1973 1959 498 593,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
371 24 49629 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432 754 626 2542 2514 1973 1959 498 593,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
371 24 49629 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432 754 626 2542 2514 1973 1959 498 593,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
371 24 49629 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432 754 626 2542 2514 1973 1959 498 593,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
372 24 47000 2063 2075 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964 2840 2841 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
372 24 47000 2063 2075 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964 2840 2841 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
372 24 47000 2063 2075 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964 2840 2841 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
372 24 47000 2063 2075 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964 2840 2841 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
373 24 45512 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233 2663 2695 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
373 24 45512 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233 2663 2695 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
373 24 45512 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233 2663 2695 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
373 24 45512 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233 2663 2695 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
374 24 54459 2136 2150 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
374 24 54459 2136 2150 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
374 24 54459 2136 2150 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
374 24 54459 2136 2150 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
375 24 53108 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149 794 857 2544 2551 2576 2560 2650 2633 1445 1391,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
375 24 53108 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149 794 857 2544 2551 2576 2560 2650 2633 1445 1391,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
375 24 53108 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149 794 857 2544 2551 2576 2560 2650 2633 1445 1391,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
375 24 53108 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149 794 857 2544 2551 2576 2560 2650 2633 1445 1391,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
376 24 42502 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693 1825 1915 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
376 24 42502 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693 1825 1915 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
376 24 42502 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693 1825 1915 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
376 24 42502 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693 1825 1915 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 24 49292 999 1052 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 24 49292 999 1052 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 24 49292 999 1052 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 24 49292 999 1052 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 24 53443 993 829 2344 2318 2662 2683 2623 2639 2804 2814 2704 2719 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 24 53443 993 829 2344 2318 2662 2683 2623 2639 2804 2814 2704 2719 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 24 53443 993 829 2344 2318 2662 2683 2623 2639 2804 2814 2704 2719 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 24 53443 993 829 2344 2318 2662 2683 2623 2639 2804 2814 2704 2719 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 24 46552 1242 1235 2809 2822 2300 2297 1179 1346 2926 2921 2764 2746 2476 2446 1476 1397 2123 2185 1101 1159 1311 1322 1360 1355 2999 2999 1307 1303 1437 1454 1784 1858 1296 1314 2293 2244 2595 2570 1233 1164 2762 2771 758 751 2928 2921 2093 2023,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 24 46552 1242 1235 2809 2822 2300 2297 1179 1346 2926 2921 2764 2746 2476 2446 1476 1397 2123 2185 1101 1159 1311 1322 1360 1355 2999 2999 1307 1303 1437 1454 1784 1858 1296 1314 2293 2244 2595 2570 1233 1164 2762 2771 758 751 2928 2921 2093 2023,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 24 46552 1242 1235 2809 2822 2300 2297 1179 1346 2926 2921 2764 2746 2476 2446 1476 1397 2123 2185 1101 1159 1311 1322 1360 1355 2999 2999 1307 1303 1437 1454 1784 1858 1296 1314 2293 2244 2595 2570 1233 1164 2762 2771 758 751 2928 2921 2093 2023,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 24 46552 1242 1235 2809 2822 2300 2297 1179 1346 2926 2921 2764 2746 2476 2446 1476 1397 2123 2185 1101 1159 1311 1322 1360 1355 2999 2999 1307 1303 1437 1454 1784 1858 1296 1314 2293 2244 2595 2570 1233 1164 2762 2771 758 751 2928 2921 2093 2023,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 24 47595 2288 2303 2312 2273 2629 2641 2847 2847 1464 1317 2548 2532 2439 2484 1925 1906 1467 1569 1521 1641 543 719 2164 2224 2217 2250 922 1046 1059 1110 1862 1775 2402 2363 1212 1262 2451 2447 2783 2768 1518 1401 1641 1712 2533 2562 2848 2834,solve_bruteforce,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 24 47595 2288 2303 2312 2273 2629 2641 2847 2847 1464 1317 2548 2532 2439 2484 1925 1906 1467 1569 1521 1641 543 719 2164 2224 2217 2250 922 1046 1059 1110 1862 1775 2402 2363 1212 1262 2451 2447 2783 2768 1518 1401 1641 1712 2533 2562 2848 2834,solve_branch_bound,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 24 47595 2288 2303 2312 2273 2629 2641 2847 2847 1464 1317 2548 2532 2439 2484 1925 1906 1467 1569 1521 1641 543 719 2164 2224 2217 2250 922 1046 1059 1110 1862 1775 2402 2363 1212 1262 2451 2447 2783 2768 1518 1401 1641 1712 2533 2562 2848 2834,solve_greedy,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 24 47595 2288 2303 2312 2273 2629 2641 2847 2847 1464 1317 2548 2532 2439 2484 1925 1906 1467 1569 1521 1641 543 719 2164 2224 2217 2250 922 1046 1059 1110 1862 1775 2402 2363 1212 1262 2451 2447 2783 2768 1518 1401 1641 1712 2533 2562 2848 2834,solve_dynamic_cost,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
381 24 51545 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847 2258 2333 754 978 1604 1743 1973 2076,solve_bruteforce,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
381 24 51545 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847 2258 2333 754 978 1604 1743 1973 2076,solve_branch_bound,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
381 24 51545 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847 2258 2333 754 978 1604 1743 1973 2076,solve_greedy,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
